"launch_date","agency_type","mission","dodge"
1976-09-21,"state","Orion",0.356943047838286
1976-09-22,"state","Zenit-2M",0.774080498842523
1976-09-24,"state","Zenit-4MK",0.90182212786749
1976-09-29,"state","Strela-2M",0.126649147598073
1976-10-10,"state","Zenit-4MK",0.689349894877523
1977-10-11,"state","Zenit-6",0.926612118957564
1977-01-06,"state","Zenit-4MK",0.480280550196767
1977-10-21,"state","Lira",0.677664919523522
1977-01-06,"state","Meteor-2 No. 2",0.582863017451018
1977-01-20,"state","Zenit-2M",0.0828470913693309
1977-10-25,"state","Tselina-OM",0.418665479402989
1977-01-20,"state","Zaliv",0.245954377343878
1977-10-26,"state","IS",0.978219150099903
1977-10-28,"state","Molniya-3 No. 18",0.50727814133279
1977-02-02,"state","Vektor",0.959317439235747
1977-10-28,"state","Zaliv",0.600363672245294
1977-02-07,"state","Soyuz 7K-T(A9) No. 66",0.389596850378439
1977-02-09,"state","Zenit-4MK",0.592269529122859
1977-11-24,"state","Geoid",0.850396142341197
1977-02-11,"state","Molniya-2",0.254436747170985
1977-12-04,"state","Zenit-4MKM",0.891518290387467
1977-02-15,"state","GVM DS-U2-IK",0.982508090557531
1977-12-08,"state","Romb 4",0.861701821675524
1977-02-21,"state","Parus",0.323506658663973
1977-12-10,"state","Soyuz 7K-T No. 43",0.63439623080194
1977-02-26,"state","Tselina-D",0.341672466136515
1977-12-12,"state","Zenit-2M",0.953495492925867
1977-03-03,"state","Zenit-6",0.916532858274877
1977-12-13,"state","Lira",0.0911913474556059
1977-03-10,"state","Zenit-4MK",0.939596890704706
1977-12-14,"state","Meteor-2 No. 3",0.874088198877871
1977-12-16,"state","Strela-2M",0.081632754066959
1977-03-17,"state","Zenit-2M",0.116795451613143
1977-12-20,"state","Zenit-4MKM",0.130483402637765
1977-03-24,"state","Molniya-1",0.371294515905902
1977-12-21,"state","IS",0.35503148380667
1977-03-24,"state","Tselina-OM",0.948096754495054
1977-12-23,"state","Parus",0.364730724832043
1977-03-29,"state","AUOS-Z-R-O Oval",0.930267757503316
1977-12-27,"state","EPN No. 03.0380?",0.962462983792648
1977-04-05,"state","Meteor-M  No. 39",0.90592102566734
1977-12-27,"state","Zenit-2M",0.548948304494843
1977-04-05,"state","DS-P1-I No. 18",0.302725207293406
1977-04-07,"state","Zenit-4MK",0.253625261597335
1977-04-11,"state","Oko",0.300752725685015
1977-04-20,"state","Zenit-2M",0.291276637697592
1977-04-26,"state","Yantar'-2K No. 6",0.307140958262607
1977-04-27,"state","ER763-4",0.180269458331168
1977-04-28,"state","Molniya-3 No. 19",0.919817093061283
1977-05-05,"state","Zenit-4MK",0.242551001952961
1977-05-17,"state","Zenit-4MK",0.463675684062764
1977-05-19,"state","Lira",0.878864851314574
1977-05-23,"state","IS",0.882323520025238
1977-05-25,"state","Geoid",0.360764822922647
1977-05-26,"state","Fram",0.0743030665908009
1977-05-30,"state","Romb 3",0.406236175214872
1977-05-31,"state","Zenit-2M",0.343006174545735
1977-06-08,"state","Zenit-4MK",0.794410489266738
1977-06-10,"state","Orion",0.74095172365196
1977-06-16,"state","Oko",0.511912856949493
1977-06-17,"state","Signe 3",0.244308832800016
1977-06-17,"state","IS",0.0515630750451237
1977-06-18,"state","DS-P1-I No. 19",0.260887065436691
1977-06-22,"state","Zenit-4MK",0.266712789656594
1977-06-24,"state","Molniya-1 11F658 No. 45",0.811739519238472
1977-06-24,"state","EPN No. 03.0380?",0.472114033764228
1977-06-29,"state","Meteor-Priroda No. 2-2",0.612912418553606
1977-06-30,"state","Zenit-2M",0.725590735441074
1977-07-01,"state","Strela-2M",0.986502941465005
1977-07-04,"state","Tselina-OK",0.232488626614213
1977-07-07,"state","Tselina-D",0.614153339061886
1977-07-08,"state","Tsikada",0.373360231518745
1977-07-12,"state","Zenit-4MKM",0.301893841242418
1977-07-13,"state","Parus",0.256722958525643
1977-07-17,"state","TKS No. 16101",0.381211185827851
1977-07-19,"state","Vektor",0.269949723267928
1977-07-20,"state","Oko",0.42787385173142
1977-07-20,"state","Zenit-4MKM",0.460936954244971
1977-07-22,"state","Vektor",0.0031793606467545
1977-07-23,"state","Gran' No. 13L",0.885479972464964
1977-07-27,"state","Zenit-6",0.543245275970548
1977-07-29,"state","Zenit-2M",0.457641756860539
1977-08-03,"state","Bion No. 4",0.921544226817787
1977-08-24,"state","US-P",0.717130823526531
1977-08-24,"state","Zenit-4MKM",0.722946541383862
1977-08-24,"state","Strela-1M",0.944102914538234
1977-08-27,"state","Zenit-2M",0.840921280672774
1977-08-30,"state","Molniya-1",0.882764237001538
1977-09-02,"state","Fram",0.740422606933862
1977-09-06,"state","Yantar'-2K No. 7",0.0265989790204912
1977-09-13,"state","Zenit-2M",0.987715019611642
1977-09-13,"state","Parus",0.553071960574016
1977-09-16,"state","US-A reactor",0.844056068221107
1977-09-16,"state","Zenit-4MKM",0.419831930426881
1977-09-18,"state","US-A",0.252401087898761
1977-09-20,"state","Tselina-D",0.393426110269502
1977-09-20,"state","Ekran No. 12L",0.782253966201097
1977-09-22,"state","SO-M No. 506",0.87756907986477
1977-09-24,"state","EPN No. 03.0380?",0.454927249113098
1977-09-24,"state","AUOS-Z-R-IK",0.00630848994478583
1977-09-29,"state","DOS 5",0.70904819178395
1977-09-30,"state","Zenit-4MKM",0.938644564012066
1977-10-09,"state","Soyuz 7K-T No. 42",0.91593248071149
1978-10-26,"state","Meteor-2 GVM",0.156072943238541
1978-01-06,"state","Zenit-4MKM",0.785492540802807
1978-10-30,"state","SO-M No. 507",0.70074611552991
1978-11-01,"state","Orion",0.612667358014733
1978-01-10,"state","Soyuz 7K-T No. 44",0.114477580180392
1978-01-10,"state","Tselina-D",0.422588150715455
1978-11-15,"state","Zenit-4MKM",0.153005681699142
1978-01-10,"state","Strela-1M",0.389598996145651
1978-11-16,"state","Strela-2M",0.581001275684685
1978-01-13,"state","Zenit-2M",0.639787761727348
1978-01-17,"state","Parus",0.882019707933068
1978-11-21,"state","Zenit-4MKM",0.460124008590356
1978-01-20,"state","Progress 7K-TG No. 102",0.39973722351715
1978-11-28,"state","Zenit-6",0.472562680952251
1978-01-24,"state","Molniya-3 No. 20",0.60087798233144
1978-12-05,"state","Strela-1M",0.0748380769509822
1978-01-24,"state","Zenit-4MKM",0.703486818354577
1978-12-07,"state","Zenit-4MKM",0.814361670752987
1978-12-08,"state","Zenit-2M",0.0888446143362671
1978-01-31,"state","Zenit-4MKM",0.993852777872235
1978-12-14,"state","Zenit-2M",0.999740204541013
1978-02-08,"state","Orion",0.719064398668706
1978-12-15,"state","Tselina-OM",0.603521974058822
1978-02-14,"state","Zenit-4MKM",0.128431101096794
1978-12-19,"state","Tselina-D",0.912623540963978
1978-12-19,"state","Gorizont No. 11L",0.90812492207624
1978-02-17,"state","Strela-2M",0.529604493174702
1978-12-20,"state","Parus",0.448847380001098
1978-12-22,"state","Romb 5",0.965418534120545
1978-12-23,"state","Astrofizika 11F653 No. 1",0.0767562186811119
1978-02-28,"state","Parus",0.383941517444327
1978-12-26,"state","Geoid",0.877456870861351
1978-03-02,"state","Soyuz 7K-T No. 45",0.908196951728314
1978-12-26,"state","Zenit-4MKM",0.668190200813115
1978-03-02,"state","Molniya-1",0.793876322451979
1978-12-28,"state","Orion",0.289777743397281
1978-03-04,"state","Zenit-2M",0.956048643216491
1978-03-10,"state","Zenit-4MKM",0.839134311070666
1978-03-15,"state","Zaliv",0.0791905315127224
1978-03-17,"state","Zenit-2M",0.723636784590781
1978-03-28,"state","Parus",0.973544921493158
1978-03-30,"state","TKS VA No. 009A/P2",0.261748003540561
1978-03-30,"state","Zenit-4MKM",0.770615961868316
1978-03-31,"state","Tsikada",0.928841900080442
1978-04-04,"state","Soyuz 7K-ST No. 4L",0.453309718053788
1978-04-06,"state","Zenit-2M",0.220054152188823
1978-04-20,"state","Zenit-4MKM",0.376238818047568
1978-05-05,"state","Zenit-2M",0.827380490256473
1978-05-12,"state","Tselina-D",0.742721440270543
1978-05-12,"state","Vektor",0.616968422429636
1978-05-16,"state","Zenit-4MKM",0.867859352147207
1978-05-17,"state","Tselina-OK",0.2238986317534
1978-05-19,"state","IS",0.194800518453121
1978-05-23,"state","Fram",0.707372297067195
1978-05-23,"state","Parus",0.538462733617052
1978-05-25,"state","Zenit-2M",0.985406099818647
1978-06-02,"state","Molniya-1",0.838042607530951
1978-06-07,"state","Strela-1M",0.560494856676087
1978-06-10,"state","Zenit-4MKM",0.335719019873068
1978-06-12,"state","Zenit-4MKM",0.672373333480209
1978-06-15,"state","Soyuz 7K-T No. 46",0.845495897112414
1978-06-21,"state","Strela-2M",0.526471959426999
1978-06-27,"state","Soyuz 7K-T(A9) No. 67",0.479633690789342
1978-06-28,"state","Oko",0.319754027295858
1978-06-28,"state","EPN No. 03.0380?",0.865034193499014
1978-07-02,"state","Energiya No. 2",0.493155585136265
1978-07-07,"state","Progress 7K-TG No. 101",0.0295256252866238
1978-07-14,"state","Molniya-1",0.24243599222973
1978-07-18,"state","Gran' No. 14L",0.622470691800117
1978-07-27,"state","Zaliv",0.0148227687459439
1978-08-05,"state","Feniks No. 14",0.0812881691381335
1978-08-07,"state","Progress 7K-TG No. 103",0.249902293086052
1978-08-22,"state","Molniya-1",0.998662355123088
1978-08-26,"state","Soyuz 7K-T No. 47",0.127954579656944
1978-08-29,"state","Zenit-4MKM",0.587357788579538
1978-09-06,"state","Oko",0.616041760658845
1978-09-09,"state","4V-1 No. 360",0.0848658781033009
1978-09-09,"state","Zenit-4MKM",0.188060611952096
1978-09-14,"state","4V-1 No. 361",0.50218913401477
1978-09-19,"state","Zenit-2M",0.653865766245872
1978-10-03,"state","Fram",0.436396884499118
1978-10-03,"state","Progress 7K-TG No. 105",0.548905598232523
1978-10-04,"state","Strela-1M",0.58610305050388
1978-10-06,"state","Zenit-4MKM",0.951385319232941
1978-10-10,"state","Tselina-D",0.802901770919561
1978-10-13,"state","Molniya-3 No. 22",0.614717096090317
1978-10-17,"state","Zenit-2M",0.368089886615053
1978-10-24,"state","AUOS-Z Mag-IK",0.321309116436169
1979-12-05,"state","Taifun-1B",0.418679237831384
1979-01-11,"state","Zenit-2M",0.943530582124367
1979-01-13,"state","Zenit-4MKM",0.989409809932113
1979-12-12,"state","Zenit-6",0.58614150620997
1979-01-16,"state","Parus",0.712265736423433
1979-12-16,"state","Soyuz 7K-ST No. 6L",0.980808898806572
1979-01-18,"state","Molniya-3 No. 23",0.747976825106889
1979-01-25,"state","Meteor-Priroda No. 2-3",0.30845573823899
1979-12-28,"state","Gorizont No. 13L",0.110373337753117
1979-01-30,"state","Zenit-4MKM",0.225900589954108
1979-12-28,"state","Zenit-4MKM",0.608465298544616
1979-01-31,"state","Soyuz 7K-ST No. 5L",0.454380526440218
1979-02-08,"state","Vektor",0.664047266822308
1979-02-12,"state","Okean-E NKh No. 1",0.783769176574424
1979-02-13,"state","Tselina-D",0.3571119569242
1979-02-21,"state","Ekran No. 16L",0.583907089428976
1979-02-22,"state","Zenit-4MKM",0.718558281892911
1979-02-25,"state","Soyuz 7K-T No. 48",0.491104703163728
1979-02-27,"state","Feniks No. 15",0.707371595781296
1979-02-27,"state","AUOS-Z Ionozond-IK",0.00382673391140997
1979-03-01,"state","Meteor-2 No. 4",0.459008221281692
1979-03-12,"state","Progress 7K-TG No. 104",0.755964993033558
1979-03-14,"state","Zenit-4MKM",0.636276446050033
1979-03-15,"state","Strela-1M",0.937368775019422
1979-03-21,"state","Parus",0.140485347714275
1979-03-31,"state","Zenit-2M",0.226826002588496
1979-04-07,"state","Parus",0.222651635063812
1979-04-10,"state","Soyuz 7K-T No. 49",0.827434595907107
1979-04-11,"state","Tsikada",0.883904194226488
1979-04-12,"state","Molniya-1",0.379894942278042
1979-04-14,"state","Tselina-D",0.619986999314278
1979-04-18,"state","US-P",0.387251492589712
1979-04-20,"state","Zenit-6",0.375528356060386
1979-04-25,"state","Gran' No. 15L",0.215456337668002
1979-04-25,"state","US-P",0.286245528608561
1979-04-27,"state","Yantar'-4K1 No. 1",0.94675363204442
1979-05-13,"state","Progress 7K-TG No. 106",0.494048213819042
1979-05-15,"state","Zenit-4MKM",0.327621451113373
1979-05-17,"state","Fram",0.707122401567176
1979-05-22,"state","TKS VA No. 0102A",0.34133700770326
1979-05-25,"state","Gektor-Priroda",0.125404178863391
1979-05-31,"state","Zenit-6",0.600361323682591
1979-05-31,"state","Parus",0.726153546012938
1979-06-05,"state","Molniya-3 No. 21",0.883434878895059
1979-06-06,"state","Soyuz 7K-T No. 50",0.953680483624339
1979-06-07,"state","SEO",0.377976877847686
1979-06-08,"state","Fram",0.553150921361521
1979-06-12,"state","Gektor-Priroda",0.789298115763813
1979-06-15,"state","Zenit-6",0.684599076397717
1979-06-22,"state","Fram",0.846811630064622
1979-06-27,"state","Oko",0.652289079269394
1979-06-28,"state","Progress 7K-TG No. 107",0.782052723923698
1979-06-28,"state","Strela-2M",0.874898473033682
1979-06-29,"state","Zenit-6",0.0301414444111288
1979-07-05,"state","Gorizont No. 12L",0.0990110267885029
1979-07-06,"state","Romb",0.463876517023891
1979-07-10,"state","Zenit-4MKM",0.350750606274232
1979-07-11,"state","Tselina-OM",0.215790038229898
1979-07-13,"state","Fram",0.0525562674738467
1979-07-20,"state","Tselina-D",0.92492156336084
1979-07-25,"state","Zenit-4MKM",0.954639283940196
1979-07-27,"state","Gektor-Priroda",0.0833119472954422
1979-07-31,"state","Molniya-1",0.947253723628819
1979-08-03,"state","Orion",0.641299217240885
1979-08-11,"state","Zenit-4MKM",0.755721102235839
1979-08-14,"state","Feniks No. 929",0.13308148807846
1979-08-17,"state","Gektor-Priroda",0.459938129177317
1979-08-21,"state","Fram",0.601096494821832
1979-08-28,"state","Oko",0.862156501971185
1979-08-28,"state","Strela-2M",0.172931457636878
1979-08-31,"state","Zenit-6",0.649761712644249
1979-09-05,"state","Resurs-F1 17F41 No. 11",0.503516239812598
1979-09-14,"state","Zenit-4MKM",0.140356656163931
1979-09-25,"state","Bion No. 5",0.564784519840032
1979-09-25,"state","Strela-1M",0.319432572461665
1979-09-28,"state","Zenit-6",0.261731239501387
1979-10-03,"state","Ekran No. 17L",0.723663392476737
1979-10-05,"state","Orion",0.192225248320028
1979-10-11,"state","Strela-2M",0.32966049737297
1979-10-16,"state","Parus",0.467921918258071
1979-10-20,"state","Molniya-1",0.151665137149394
1979-10-22,"state","Zenit-6",0.342685017501935
1979-10-26,"state","Tselina-D",0.596378972288221
1979-10-31,"state","Meteor-2 No. 7",0.277034890372306
1979-11-01,"state","AUOS-Z ?",0.0484684354159981
1979-11-02,"state","Feniks No. 939",0.226862431969494
1979-11-27,"state","Tselina-D",0.632732617901638
1980-01-09,"state","Zenit-6",0.110555211314932
1980-12-16,"state","Zenit-6",0.423024768941104
1980-01-11,"state","Molniya-1",0.244632089743391
1980-12-23,"state","Strela-1M",0.801831718767062
1980-01-14,"state","Parus",0.112293982878327
1980-12-25,"state","SO-M No. 508",0.571626892080531
1980-12-26,"state","Ekran No. 20L",0.965725955087692
1980-01-23,"state","Okean-E NKh No. 2",0.257651741849259
1980-12-26,"state","Feniks No. 941",0.277977737830952
1980-01-24,"state","Feniks No. 928",0.743011191254482
1980-01-25,"state","Parus",0.781406975816935
1980-01-30,"state","Tselina-D",0.802894113585353
1980-02-07,"state","Zenit-6",0.85362028167583
1980-02-11,"state","Strela-1M",0.401112735969946
1980-02-12,"state","Oko",0.33336465083994
1980-02-20,"state","Gran' No. 16L",0.187170101096854
1980-02-21,"state","Zenit-4MKM",0.613787264563143
1980-03-04,"state","Zenit-6",0.259576023556292
1980-03-14,"state","US-P",0.0367786732967943
1980-03-17,"state","Tsikada",0.018743664259091
1980-03-27,"state","Vektor",0.593996784649789
1980-03-27,"state","Progress 7K-TG No. 108",0.373991206753999
1980-04-01,"state","Zenit-4MKM",0.00357756717130542
1980-04-03,"state","Lira",0.748623071471229
1980-04-09,"state","Soyuz 7K-T No. 51",0.670008390210569
1980-04-12,"state","Oko",0.586724318098277
1980-04-17,"state","Zenit-4MKM",0.179649137891829
1980-04-18,"state","IS",0.991707484703511
1980-04-18,"state","Molniya-3 No. 26",0.212894117692485
1980-04-27,"state","Progress 7K-TG No. 109",0.619372543413192
1980-04-29,"state","US-A reactor",0.597617615247145
1980-04-29,"state","Yantar'-4K1 No. 2",0.439508941024542
1980-05-07,"state","Zenit-6",0.460997117683291
1980-05-14,"state","Taifun-1B",0.500274186488241
1980-05-15,"state","Orion",0.990977483103052
1980-05-20,"state","Parus",0.840540958568454
1980-05-23,"state","Fram",0.716382446000353
1980-05-26,"state","Soyuz 7K-T No. 52",0.717624710407108
1980-05-28,"state","Zenit-6",0.239335486432537
1980-06-04,"state","Tselina-D",0.26826361194253
1980-06-05,"state","Soyuz 7K-ST No. 7L",0.318882197607309
1980-06-06,"state","Resurs-F1 17F41 No. 12",0.647635774919763
1980-06-06,"state","Romb",0.0522369446698576
1980-06-12,"state","Zenit-6",0.479407596634701
1980-06-14,"state","Gorizont No. 15L",0.499651530757546
1980-06-14,"state","Oko",0.988832157570869
1980-06-18,"state","Meteor-Priroda No. 3-1",0.769846300128847
1980-06-21,"state","Molniya-1",0.464379674522206
1980-06-26,"state","Zenit-6",0.853078418411314
1980-06-29,"state","Progress 7K-TG No. 110",0.406821623211727
1980-07-01,"state","Strela-2M",0.414971257327124
1980-07-02,"state","Oko",0.647275505820289
1980-07-09,"state","Strela-1M",0.0915716795716435
1980-07-09,"state","Zenit-6",0.0133113851770759
1980-07-14,"state","Ekran No. 19L",0.453763449797407
1980-07-15,"state","Fram",0.457689235918224
1980-07-18,"state","Molniya-3 No. 27",0.228103161090985
1980-07-23,"state","Soyuz 7K-T No. 53",0.449199898634106
1980-07-24,"state","Zenit-6",0.876110286684707
1980-07-31,"state","Resurs-F1 17F41 No. 13",0.0933087817393243
1980-07-31,"state","Romb",0.710666369181126
1980-08-12,"state","Zenit-6",0.0846991164144129
1980-08-15,"state","Tselina-D",0.0838618569541723
1980-08-22,"state","Fram",0.958787615178153
1980-08-26,"state","Feniks No. 927",0.536625123117119
1980-09-03,"state","Resurs-F1 17F41 No. 14",0.125656246673316
1980-09-09,"state","Meteor-2 No. 5",0.745319137815386
1980-09-18,"state","Soyuz 7K-T No. 54",0.558455734746531
1980-09-19,"state","Zenit-6",0.739247975638136
1980-09-23,"state","Orion",0.557450224878266
1980-09-26,"state","Fram",0.892972621368244
1980-09-28,"state","Progress 7K-TG No. 111",0.370691465679556
1980-10-03,"state","Zenit-6",0.0401681924704462
1980-10-05,"state","Gran' No. 17L",0.709203169913962
1980-10-10,"state","Zenit-4MKM",0.650286105461419
1980-10-14,"state","Tselina-OM",0.0807771780528128
1980-10-16,"state","Zenit-6",0.264863530406728
1980-10-24,"state","Oko",0.246476006694138
1980-10-30,"state","Yantar'-4K1 No. 3",0.788477110443637
1980-10-31,"state","Zenit-6",0.438804707257077
1980-11-04,"state","US-P",0.852117161266506
1980-11-12,"state","Zenit-6",0.885141840204597
1980-11-16,"state","Molniya-1",0.592359437141567
1980-11-21,"state","Tselina-D",0.782477599335834
1980-11-27,"state","Soyuz 7K-ST No. 8L",0.250894957687706
1980-11-27,"state","Oko",0.296719778561965
1980-12-01,"state","Zenit-6",0.793492336757481
1980-12-05,"state","Parus",0.316091062966734
1980-12-10,"state","Tsikada",0.172662547323853
1981-01-06,"state","Zenit-6",0.270741459447891
1981-10-09,"state","Fram",0.317010803613812
1981-01-09,"state","Molniya-3 No. 25",0.690184717066586
1981-10-09,"state","Gran' No. 20L",0.478625607443973
1981-01-16,"state","Vektor",0.900704013649374
1981-10-13,"state","Tselina-D",0.981311221607029
1981-01-16,"state","Orion",0.791533475276083
1981-10-15,"state","Zenit-6",0.385666857939214
1981-01-20,"state","Feniks No. 975",0.218970282003284
1981-10-17,"state","Molniya-3 No. 31",0.259940271032974
1981-01-21,"state","Lira",0.06300486670807
1981-10-30,"state","4V-1M No. 760",0.542879804037511
1981-01-24,"state","Progress 7K-TG No. 113",0.894110885914415
1981-01-27,"state","Tselina-D",0.428573863115162
1981-10-31,"state","Oko",0.822028161725029
1981-01-30,"state","Molniya-1",0.388840622734278
1981-11-03,"state","Feniks No. 944",0.965827524662018
1981-02-02,"state","IS",0.735254900529981
1981-11-04,"state","4V-1M No. 761",0.469922736985609
1981-02-06,"state","AUOS-Z R-P-IK",0.48475845111534
1981-11-13,"state","Zenit-6",0.152513239067048
1981-02-12,"state","Parus",0.253370149992406
1981-11-17,"state","Molniya-1",0.324386831605807
1981-02-13,"state","Zenit-6",0.572871301090345
1981-02-18,"state","Siluet No. 1",0.135018966393545
1981-11-20,"state","SEO B",0.721054647350684
1981-02-19,"state","Oko",0.464537331368774
1981-11-28,"state","Strela-1M",0.474040500819683
1981-12-03,"state","Tselina-D",0.236057526431978
1981-12-04,"state","Zenit-6",0.584038695087656
1981-03-05,"state","Feniks No. 940",0.29420820181258
1981-12-17,"state","RS-3",0.608002952998504
1981-03-05,"state","US-A reactor",0.862173785455525
1981-12-19,"state","Feniks No. 952",0.532532871002331
1981-03-06,"state","Strela-1M",0.695734702982008
1981-03-12,"state","Soyuz 7K-ST No. 10L",0.876576983369887
1981-12-23,"state","Molniya-1 11F658 No. 55",0.379420667188242
1981-03-14,"state","IS",0.487806254765019
1981-03-17,"state","Zenit-6",0.566741312853992
1981-03-18,"state","Gran' No. 18L",0.294435319490731
1981-03-20,"state","US-P",0.106713715475053
1981-03-22,"state","Soyuz 7K-T No. 55",0.840659929206595
1981-03-24,"state","Molniya-3 No. 24",0.171016896143556
1981-03-31,"state","Oko",0.450161282904446
1981-04-07,"state","Zenit-6",0.859552258159965
1981-04-09,"state","Vektor",0.488581299781799
1981-04-15,"state","Zenit-6",0.897060110699385
1981-04-16,"state","Zenit-6",0.895005557220429
1981-04-21,"state","US-A reactor",0.839167012134567
1981-04-25,"state","TKS No. 16301",0.757947640493512
1981-04-28,"state","Zenit-6",0.961674507008865
1981-05-07,"state","Strela-2M",0.982300189556554
1981-05-14,"state","Soyuz 7K-T No. 56",0.733413153095171
1981-05-14,"state","Meteor-2 No. 8",0.769936200231314
1981-05-18,"state","Feniks No. 980",0.825210460927337
1981-05-19,"state","Tselina-D",0.38241221033968
1981-05-21,"state","Zenit-6",0.211581174982712
1981-05-22,"state","Fram",0.353894930332899
1981-06-03,"state","Feniks No. 942",0.643062153598294
1981-06-04,"state","Parus",0.907739374320954
1981-06-09,"state","Molniya-3 No. 30",0.420627538347617
1981-06-16,"state","Fram",0.616118832724169
1981-06-17,"state","Zenit-6",0.237796270288527
1981-06-19,"state","Oko",0.834800327429548
1981-06-24,"state","Molniya-1",0.477087317034602
1981-06-25,"state","Ekran No. 21L",0.975007878383622
1981-07-01,"state","Zenit-6",0.698375707725063
1981-07-02,"state","Resurs-F1 17F41 No. 15",0.0997167462483048
1981-07-07,"state","Zenit-6",0.14555341610685
1981-07-10,"state","Meteor-Priroda No. 2-4",0.57237349380739
1981-07-15,"state","Feniks No. 951",0.332373052369803
1981-07-17,"state","Zenit-6",0.776686258381233
1981-07-29,"state","Zenit-6",0.833156558219343
1981-07-30,"state","Gran' No. 19L",0.098650461062789
1981-08-04,"state","Oko",0.716176914051175
1981-08-04,"state","US-PM1",0.0111063425429165
1981-08-06,"state","Strela-1M",0.495552771724761
1981-08-07,"state","IK Bulgaria-1300",0.334428139962256
1981-08-12,"state","Parus",0.979709260864183
1981-08-13,"state","Feniks No. 943",0.86965597094968
1981-08-18,"state","Zenit-6",0.686994238989428
1981-08-21,"state","Yantar'-4K2",0.144876280799508
1981-08-24,"state","US-A reactor",0.192444559186697
1981-08-24,"state","Tselina-D",0.775560555281118
1981-08-27,"state","Resurs-F1 17F41 No. 16",0.0989730835426599
1981-08-28,"state","Strela-2M",0.495434985728934
1981-09-04,"state","Zenit-6",0.330779070733115
1981-09-04,"state","Tsikada",0.0500747503247112
1981-09-11,"state","Molniya-3 No. 28",0.765528014162555
1981-09-14,"state","US-PM",0.815464034909382
1981-09-15,"state","Zenit-6",0.87957746675238
1981-09-18,"state","Parus",0.261513326317072
1981-09-18,"state","Orion",0.475268461043015
1981-09-21,"state","AUOS-Z 401 M-A-IK",0.964954741299152
1981-09-23,"state","Vektor",0.417201062431559
1981-09-28,"state","Romb",0.252989615313709
1981-09-30,"state","Musson No. 12",0.935325136873871
1981-10-01,"state","Zenit-6",0.745079653570428
1960-04-16,"state","E-3 No. 2",0.621838598279282
1960-07-28,"state","Vostok-1 No. 1",0.0628919650334865
1960-10-10,"state","1M No. 1",0.349307353142649
1960-10-14,"state","1M No. 2",0.423502591438591
1960-12-22,"state","Vostok-1 No. 4",0.092371825594455
1961-10-27,"state","DS-1 No. 1",0.562198734143749
1961-12-11,"state","Zenit-2 No. 1",0.699124737642705
1961-12-21,"state","DS-1 No. 2",0.600888427114114
1962-06-01,"state","Zenit-2 No. 3",0.0746979406103492
1962-10-25,"state","1MS No. 2",0.306873488938436
1963-02-03,"state","E-6 No. 3",0.683947861427441
1963-04-06,"state","DS-P1 No. 2",0.639593797503039
1963-06-01,"state","DS-MT No. 1",0.0582991954870522
1963-08-22,"state","DS-A1 No. 3",0.792700649471954
1963-10-24,"state","DS-A1 No. 4",0.212410087930039
1963-11-28,"state","Zenit-2 No. 14",0.760797837516293
1964-02-19,"state","3MV-1 No. 2",0.0548568752128631
1964-03-21,"state","E-6 No. 6",0.989936733152717
1964-04-20,"state","E-6 No. 5",0.00572609063237906
1964-06-04,"state","Molniya-1 11F67 No 2",0.835531618446112
1964-10-23,"state","Strela-1",0.861689283279702
1964-12-01,"state","DS-2 No. 2",0.790185776306316
1965-02-12,"state","DS-P1-Yu No. 2",0.819387598196045
1965-02-20,"state","DS-A1 No. 6",0.811350860167295
1965-04-10,"state","E-6 No. 8",0.939087962731719
1965-12-28,"state","DS-K-40 No. 1",0.72888598847203
1966-02-21,"state","DS-K-40 No. 2",0.986841601319611
1966-03-24,"state","N-4 No. 3",0.640203256625682
1966-03-27,"state","Molniya-1 11F67 No 5",0.790111328242347
1966-05-17,"state","Zenit-4 No. 18",0.78641565144062
1966-09-16,"state","Zenit-2 No. 40",0.660905342083424
1966-11-16,"state","Strela-2 No. 1",0.924622889608145
1966-12-14,"state","Soyuz No. 1",0.566115078516304
1967-03-22,"state","OGCh No. 08?",0.963357071392238
1967-06-20,"state","Zenit-4 No. 32",0.146094400901347
1967-06-26,"state","Tselina-O GVM",0.964336327975616
1967-07-21,"state","Zenit-4 No. 33",0.414891124237329
1967-09-01,"state","Zenit-2 No. 51",0.686068077106029
1967-09-27,"state","Tsiklon GVM",0.875833328114823
1967-09-27,"state","L-1 No. 4L",0.958909627515823
1967-11-22,"state","L-1 No. 5L",0.579746435163543
1968-02-07,"state","E-6LS No. 112",0.948269525310025
1968-03-06,"state","DS-U1-Ya No. 1",0.494188258890063
1968-04-22,"state","L-1 No. 7L",0.914029324660078
1968-06-04,"state","Sfera No. 12L",0.60942810587585
1968-06-15,"state","Strela-2 No. 3",0.31035370985046
1969-01-20,"state","L-1 No. 13L",0.871028928551823
1969-02-01,"state","Meteor No. 11",0.752756394911557
1969-02-19,"state","E-8 No. 201",0.688887608936056
1969-02-21,"state","L-1S No. 3  11F92",0.367954286281019
1969-03-27,"state","2M No. 521",0.847598937572911
1969-04-02,"state","2M No. 522",0.578895190730691
1969-06-14,"state","E-8-5 No. 402",0.0858579121995717
1969-07-03,"state","L-1S No. 5",0.973787126829848
1969-07-23,"state","DS-P1-Yu No. 23",0.985796176828444
1969-11-28,"state","L-1e No 1",0.858924529980868
1969-12-27,"state","Ionosfernaya Stantsiya N",0.926138418260962
1970-01-30,"state","DS-P1-I No. 6",0.949675880139694
